sentence_id,1-gram_add1,1-gram_addk,1-gram_tokentype,2-gram_add1,2-gram_addk,2-gram_tokentype,3-gram_add1,3-gram_addk,3-gram_tokentype,4-gram_add1,4-gram_addk,4-gram_tokentype
203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,2.316036614571857e-129,2.205341951623626e-128,3.7945556508939436e-176,1.737180740493208e-145,6.526523205454083e-136,2.4394132745498957e-170,1.072644020880561e-159,8.022999559190969e-151,1.263112070253485e-165,1.7952029739365128e-164,4.533640563834674e-156,7.281192263350888e-165
205,1.18839241388717e-79,3.0913070027362025e-79,2.4209255721107914e-96,1.4971875137160367e-86,8.578181272688067e-82,3.8697129751502495e-94,2.6883342407341135e-90,1.3054737184537182e-85,1.3747197227310711e-90,6.048282390339334e-91,3.2110236931393165e-86,5.444518209192964e-90
206,1.2239387237787463e-59,9.258717288190916e-60,2.3543870732687575e-68,2.5538179574172298e-64,3.1802590361712305e-61,5.412018600386442e-66,1.1095154739748478e-64,2.5871519228843586e-61,5.918572510116544e-64,5.549204066395556e-65,1.725779443818928e-61,8.87872650623289e-64
207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,1.6823051032357702e-100,3.246437480207444e-100,2.0541527576317526e-120,7.749520543579848e-110,4.3815389298973417e-104,9.509893156325447e-118,6.72217023178462e-113,3.036045846094275e-107,3.0136443242471085e-113,3.3739118402881576e-113,2.0394963828003484e-107,5.398258944461052e-112
209,3.5783195067658895e-136,1.923195251664733e-136,3.522099823944516e-164,4.745137097633376e-151,7.565889888397082e-144,1.0363283152432333e-159,1.5915766235085506e-153,6.846039345679605e-146,3.6181193732173014e-153,5.3690547977631916e-154,2.8042971197083515e-146,8.590487676421107e-153
210,8.752352962384296e-58,1.7124346091717742e-57,2.5380400518840923e-68,7.372998247376256e-63,1.3716791080753567e-59,4.6236963246315064e-66,2.7672972061064903e-64,7.725212867539052e-61,4.991941628691812e-64,5.547577528808926e-65,1.724768146166529e-61,5.5492040663955586e-64
211,4.511811673255806e-217,2.955170410598109e-216,4.1875983208069014e-272,3.2812708698637447e-239,7.069503118122793e-226,3.39889501691339e-266,1.474398791582646e-252,5.859441280762188e-240,8.08478919222909e-257,3.875689758590715e-254,1.1459591109708729e-241,1.1222777615271295e-253
212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,1.6464740184615128e-44,3.195189337624766e-44,2.305856307621511e-52,5.89944940958157e-48,1.8373063794061945e-45,2.5378294724643444e-51,7.514820489446152e-50,3.423996826283899e-47,3.0742082814678575e-49,3.8014811302051165e-50,2.3362115640712025e-47,6.0823698083281864e-49
214,1.6703095082382227e-215,1.0918048843203978e-214,6.70566916380413e-276,2.4534302925293695e-240,3.0352898208532773e-226,6.193751129423812e-269,2.9780007365144437e-254,5.321813945613919e-241,7.511849251871848e-261,7.566745815074012e-258,3.351728855702497e-245,1.4042192620423185e-258
215,2.6731610821152287e-55,5.759510356649228e-55,2.165472717561502e-64,4.185585105475456e-59,8.108718187188106e-56,1.1564547753426508e-62,1.1343691299797354e-60,2.0558983416624802e-57,1.5327956142848002e-60,2.8389728003679666e-61,5.886633682866363e-58,4.5423564805887465e-60
216,2.3804343089966247e-86,3.242397787027858e-86,2.365402956048404e-100,9.696093948507236e-92,6.833237065183041e-87,1.0692687906855646e-97,5.303949494548546e-94,3.89873521127962e-89,2.45007025086352e-94,1.1823443128859712e-94,9.41557102086065e-90,1.418951839768821e-93
217,9.37223363498249e-104,1.2860830281651723e-103,2.0644378174600803e-124,3.85873963257025e-112,3.9521490968865884e-106,4.106744038629913e-120,3.2704853593156714e-116,2.6469220343566663e-110,6.8292771592048e-117,6.592890747998351e-117,5.975670620569437e-111,6.594823769132438e-116
218,1.4989144732296996e-34,3.437070756927846e-34,1.8387543964842146e-40,4.145179934417061e-37,4.9013404280641e-35,5.681705856193997e-39,1.0135056411257579e-38,1.378353914363032e-36,4.1623285832241096e-38,5.0903125177643506e-39,9.271656376352638e-37,8.144500028422961e-38
219,1.339237244975953e-183,2.2032748925354468e-182,4.683408964246623e-240,6.278393259251109e-205,3.4759957668067754e-192,9.335362199643878e-234,1.1962707313678265e-219,6.270409254267619e-208,3.205856402748204e-227,5.436290572344865e-224,8.10638046428157e-213,8.081328131625804e-225
220,6.352885812987915e-218,1.0076961175284891e-217,3.756249782999997e-264,3.066552818418562e-236,1.2836199971278291e-223,2.483997994944076e-257,8.826747284307877e-245,1.9567659847139314e-232,1.0449480062435307e-247,1.0143028232054998e-246,1.3330538323573626e-234,2.2030415708331605e-246
221,1.7850208789850151e-248,3.319162472390407e-247,0.0,1.991427227887798e-285,2.085214648991467e-268,0.0,1.5279597416411739e-307,1.410644668543648e-291,7.50918e-318,2.355407846706e-312,8.455124342774224e-297,1.41543985637e-313
222,1.445923526212747e-180,5.68073507601504e-181,2.95030930794926e-212,1.5593181980235274e-190,1.039421811323319e-180,2.798530498641502e-205,1.9882908982163178e-196,1.8743208797578804e-186,5.513229069193234e-199,1.6667976563852576e-198,1.1260229552246458e-188,5.245693220150979e-198
223,8.349919341998951e-35,1.2734293997394549e-34,2.2185477079989992e-40,4.451066769560434e-37,5.447875462232254e-35,3.317043854719236e-39,1.0154812248842966e-38,1.3837121228958787e-36,3.192375971712013e-38,5.0903125177643506e-39,9.271656376352638e-37,8.144500028422961e-38
224,1.3135093277547183e-168,9.936334429019683e-168,2.801865592834736e-212,1.8697347388858456e-184,1.875824370991294e-173,4.8770503510631136e-206,3.6219170777467174e-196,3.911279245699867e-186,4.219773303333656e-200,1.665659656961241e-198,1.1244886297090674e-188,3.542907555044247e-198
225,2.3328071480988627e-211,3.4014971445652665e-211,3.2364881601124787e-248,1.3714194649905878e-222,9.142886998273349e-211,4.887553421748656e-240,1.353430211477343e-229,5.67871905585524e-218,1.1007518620138716e-231,1.5611203642513835e-231,4.998064996608901e-220,5.82861100987013e-231
226,1.337220162545603e-176,5.048882036170048e-176,5.664078573723181e-224,4.608431617104324e-197,5.8004662320196615e-186,3.3965037900902387e-218,1.6540727858091395e-208,4.199851827841004e-198,7.6558363765502e-213,1.2464795803121732e-209,2.845044718588593e-199,6.73493733524884e-209
227,2.0874613926306558e-218,5.362269509010379e-218,4.175912162337423e-276,6.668536934227963e-243,3.2826186558051804e-229,9.463497265982034e-269,4.0681712479360983e-255,4.135271982728377e-242,6.960754416335599e-261,1.1352340526536478e-257,5.588404762099866e-245,1.4991344277433931e-257
228,1.136e-321,9.19e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,2.795780830836684e-44,3.3391478333622393e-44,2.061533149820953e-48,5.350903237977685e-44,1.8034038277368787e-41,4.564547025457734e-46,9.694797404487126e-46,3.564344397675478e-43,1.0497198939030138e-45,1.9442676911822945e-46,7.964147959934041e-44,1.9448377462129383e-45
230,1.673636992548367e-57,1.97685663804036e-57,2.022554538644514e-64,1.3053534544608918e-57,2.890301245434565e-54,5.244109430971057e-61,1.4117459933208214e-59,3.503309720303489e-56,9.52653002208043e-60,1.4172693190694388e-60,3.7165700202122803e-57,1.2765240890376092e-59
231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,1.629362974538351e-260,5.038706721564685e-259,0.0,2.709452754372032e-293,1.503262935580078e-274,0.0,3.409e-320,1.1478792027691706e-303,0.0,0.0,1.427752567234894e-308,0.0
233,2.1280213490605283e-69,7.35571139099329e-69,2.9217261642470053e-88,2.224837888236987e-77,6.744093622911815e-73,1.0413678829543374e-85,3.725367061594789e-81,1.0913151573035769e-76,4.001379803386546e-82,1.5771822793985466e-82,4.820936770132525e-78,6.946253485936395e-82
234,6.1274159319174074e-21,1.446085563097631e-20,1.9003244980369225e-24,2.2985925689676944e-22,6.211258483787344e-21,1.2693603680846584e-23,6.957911720804786e-24,1.8738823451523987e-22,2.191667850635179e-23,3.487117567059882e-24,1.2551169804524686e-22,5.579388107295811e-23
235,4.2781910993143703e-281,9.905350384702632e-280,0.0,4.64704495e-316,3.397883431482306e-297,0.0,0.0,8.62e-321,0.0,0.0,0.0,0.0
236,6.25137544613549e-220,1.169894365314103e-218,2.5784361409975507e-276,3.943485907858969e-240,2.916022036787716e-226,6.6961610918764584e-270,2.8648209776309655e-256,1.7418016204290369e-243,2.682124646422852e-261,7.576364823752912e-258,3.3602542783957368e-245,2.047418381727889e-257
237,1.7276863876468787e-214,1.2069009500484053e-213,4.176552372866029e-276,2.0504722991632007e-241,1.8367071112103867e-227,1.6559573943097983e-269,8.241998506610439e-256,6.06078932039944e-243,1.049427763159836e-260,7.5719257640811e-258,3.3563203216049438e-245,1.4218028810335481e-257
238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,4.8389138948075e-299,2.340826211812183e-298,0.0,0.0,1.8564159439985816e-306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,8.007542166884519e-166,5.122047977361931e-165,4.598994975173995e-220,7.37915340780589e-192,1.6249057756056357e-180,8.434051051618964e-216,3.383902723387496e-204,8.267400261336361e-194,5.034663006710608e-209,6.375119996316485e-206,9.698758558714901e-196,1.2761459039678908e-205
241,1.0502345241069581e-154,2.108240074057446e-153,4.54074072679914e-208,5.217811491730544e-180,5.57795904219953e-169,4.928074822928458e-205,7.952541451464347e-193,6.436914584929029e-183,8.0986386798999e-198,1.920525416481317e-194,1.0689908365839357e-184,6.757127591100326e-194
242,2.7904250114974518e-90,1.8140338426505544e-89,2.2631499933073313e-116,6.771733248976574e-104,3.101143765906416e-98,8.801264443386352e-115,7.463500889384623e-109,2.6795601354804476e-103,1.0487048932501865e-109,1.725755955762126e-109,6.954003630237138e-104,1.5534839677422793e-108
243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,5.478274722963446e-192,1.395885479989648e-190,7.148237166957752e-256,1.2190193367942892e-216,4.836380775341249e-203,6.101644205251041e-249,8.494196318572617e-235,2.28992163879193e-222,5.817997010431885e-242,7.944137455555766e-239,6.001104090632029e-227,1.337864410813089e-239
245,3.942500172576466e-257,7.730668172218012e-257,3.9466e-320,4.681757884605925e-279,3.7678509781187825e-263,9.1747932802803e-311,4.8748649521657485e-295,5.861569207094917e-280,9.754358048845858e-302,2.706647862872965e-298,1.2776749834316805e-283,1.1352633402685124e-298
246,5.949574448040272e-153,5.09666156640292e-152,3.339931815429281e-204,3.4310256041504204e-176,3.341931694105824e-165,1.2703296159368333e-197,7.232185554399022e-190,2.6341960284850317e-180,4.714270865073493e-195,4.368555272488135e-191,1.3137043693243998e-181,1.8440651847389978e-190
247,1.483664949225589e-225,2.9484239223122396e-225,4.014259759628042e-280,4.548560730038151e-247,1.7683875473569262e-233,5.0628818746314575e-272,2.7413115801422537e-259,2.5892223154061076e-246,1.7264458151788835e-263,1.47961517849505e-261,9.83395551672942e-249,7.874287024678857e-261
248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,2.4296565197002103e-225,1.9252292627575948e-224,5.902730750349568e-292,1.0185970142037315e-253,6.156253914540892e-239,6.033604767683312e-284,7.292427625677676e-267,9.217777555378452e-253,3.125993549158634e-273,2.95911869472947e-271,1.3517697229528723e-257,2.2173273924634517e-272
250,9.034410903061647e-152,8.672004125305127e-151,3.1963577905161574e-196,6.665144511378522e-165,2.3053796634760006e-154,2.8907368413277283e-189,5.357889265151572e-179,2.449436340478509e-169,5.673854486211046e-185,3.839823564170604e-183,7.006343507119538e-174,2.966713696723971e-183
251,4.0754166547033283e-35,5.056416180259264e-35,2.410743946584485e-40,5.6159538453524645e-36,6.6051574789645585e-34,9.407596514678879e-39,9.821523951960523e-39,1.2959623855639084e-36,2.2986955960318832e-38,5.0903125177643506e-39,9.271656376352638e-37,8.144500028422961e-38
252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,2.7806073957240507e-56,5.155743751031981e-56,2.3684708736101596e-68,1.285252670813934e-61,4.754412744269754e-58,1.1927841090047406e-66,2.4878928293345337e-64,7.137629324965581e-61,1.1253129958043976e-64,5.5486617812332e-65,1.7254422128577518e-61,6.659044879674668e-64
254,3.5742699046232776e-32,4.2115144090252834e-32,2.5225578185269842e-36,6.700337156237895e-35,3.164852746443999e-33,3.97058124735509e-35,5.207898736924707e-35,4.742915819323193e-33,4.166318989539765e-34,2.604203884088242e-35,3.162561989973885e-33,4.166726214541187e-34
255,7.258079673978619e-125,1.0050135419824607e-124,3.4307335217272347e-152,1.1239284600723712e-139,7.579705503310931e-133,5.2228325518309255e-149,1.4286400323725032e-142,1.6480756469392775e-135,1.3640126762250044e-142,7.189346970174768e-143,1.1129334205426799e-135,1.1502955152279629e-141
256,1.8449435005044843e-212,4.7275523133068413e-212,4.780836899595584e-264,1.3068163778464279e-232,7.887782127671057e-220,2.305446056850751e-257,1.8409215915833826e-244,4.938434989784777e-232,2.8579506144437066e-248,5.133904101685487e-246,1.02818865588367e-233,1.0705741782440168e-245
257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,2.111670171927885e-256,1.7855642765049123e-255,2.374547593333e-312,4.977158541826976e-276,1.6013735419261659e-260,5.172856901943327e-305,8.3750363256221e-288,4.934248166221902e-273,4.8454416026704553e-293,2.243685180928375e-289,1.0343523613362735e-274,1.263841810420742e-289
259,5.145269874093928e-216,5.729911874167215e-215,3.418193052573429e-272,1.1967322206084352e-239,5.549265328554566e-226,1.664470965163901e-265,7.72432849141069e-253,2.997900912264144e-240,1.9272548666673454e-257,3.877204587497728e-254,1.1468546538924088e-241,1.3093240551149846e-253
260,2.180085570037767e-233,9.546696310280946e-233,3.521776365991556e-296,1.787133469638071e-259,7.933266291759551e-245,4.9594304713403405e-289,6.974924938636815e-274,4.780144836567351e-260,8.841783108964342e-279,2.1598635924556835e-276,7.264406204278424e-263,2.2819632612541184e-276
261,3.3774438263410635e-121,1.1078496072179891e-120,5.5910053365608704e-160,2.8037891241516057e-137,3.229153016008043e-129,1.9378353910280098e-154,2.8613322462223295e-148,1.6827778441964116e-140,6.077701506929489e-151,1.2344946212458713e-149,6.1841065584309575e-142,4.236483722605442e-149
262,4.5820892202704373e-209,2.2301935548621674e-208,2.9076009753391556e-260,3.075685379831936e-231,2.42807480467274e-218,4.957202801113509e-254,1.1654249755763141e-240,2.1880805946110523e-228,4.123240146901307e-245,5.187651839067573e-243,4.544380689724971e-231,5.136288875026065e-243
263,2.900613536583016e-191,5.712992584436141e-190,6.730407485352876e-260,2.6153344866795415e-219,8.15350822007445e-206,3.139690121918028e-253,2.58036017017091e-238,1.0024638200550673e-225,4.4265438158471714e-246,3.879733088629577e-242,4.769763982510291e-230,1.557056471972172e-242
264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,1.9480243769391877e-149,9.126425211388509e-149,2.9447798154529015e-192,4.062530368097153e-166,4.553183882030628e-156,2.729757201105745e-186,3.094423331899646e-177,5.269990711776509e-168,3.357334521732502e-181,8.770180708087371e-180,8.68095296817589e-171,2.257504310037302e-179
266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,8.698577637200666e-49,1.707216565778439e-48,2.0123051339221562e-56,6.0725389064649e-51,5.635597828482732e-48,1.4508483631135922e-54,1.4824894584217983e-53,1.0223542608763565e-50,2.201282407210171e-53,7.430572967562777e-54,6.849051785608919e-51,1.1888916748100443e-52
268,4.430674659630272e-36,1.0050298833631476e-35,2.3620920088462927e-44,1.4693335732928609e-41,2.3078617565612816e-39,1.3324809971554404e-43,1.9887915163065428e-42,4.07246783738022e-40,5.596209838548162e-42,9.949789909625391e-43,2.7181636987254877e-40,1.5919663855400626e-41
269,7.405362417882469e-70,2.7565110687670003e-69,1.6397296366719265e-84,2.0433767210212e-74,6.385148517560963e-70,2.1191782512981085e-82,4.813534618519805e-79,7.294528154132263e-75,5.1255380603362205e-80,8.098064448877985e-80,1.2741008693360824e-75,6.480351150676779e-79
270,8.526397635053658e-100,3.9916746071874515e-99,3.5968844076059436e-132,6.643264080096044e-115,3.785284994729649e-108,2.175850789239913e-129,1.8451047586656727e-122,4.9571110713038486e-116,1.2657510670776876e-124,2.5172007102712788e-124,5.128963977970971e-118,1.679755794202021e-123
271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,1.3294103061389374e-59,3.487832346386361e-59,2.11133205109346e-76,3.373134434098844e-67,4.036760201219792e-63,1.0356423312108108e-74,2.360893387039428e-71,1.81661479190658e-67,1.8982792128865595e-72,2.119129139599631e-72,1.4818271179789603e-68,1.192592712000854e-71
273,8.02418272711219e-139,4.15580184990852e-138,4.100491848039573e-180,2.411217771729426e-159,1.4360601359125542e-150,1.882559220803884e-176,3.7485172889379916e-168,8.540378101394022e-160,1.363722148508978e-170,7.835169168762307e-169,2.070344321055718e-160,7.837466423209756e-168
274,7.948619413440746e-167,1.4515161421515836e-166,2.2316692372385713e-204,8.277042278069897e-180,1.0735194372331874e-169,7.58041988902255e-199,5.762179435913004e-190,2.032254574741771e-180,3.740077133188998e-193,4.3689821393312565e-191,1.3139610274018292e-181,1.9670028637215974e-190
275,5.45568076450588e-45,1.8618723470257831e-44,2.2884679906227277e-56,6.531870741949874e-51,4.730131593557392e-48,4.241987777241153e-55,2.219615654113566e-53,1.6976291799827058e-50,3.645597631345589e-53,7.429846829287827e-54,6.847713426686474e-51,8.916687561075335e-53
276,3.389732501925887e-52,9.60026560553911e-52,1.8456216021885798e-60,9.989967992623119e-57,7.488904510073678e-54,1.2563902155977312e-59,4.355978124311275e-57,5.01688451472694e-54,2.613842307236744e-56,1.4522765498998883e-57,2.0075383836665134e-54,1.7429021816019027e-56
277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,4.216809398173447e-190,2.6358366919624226e-189,2.233899388362496e-240,2.6485519269288465e-206,1.1108733533272975e-193,1.3973817638926889e-232,5.2151803589980446e-222,1.1102749093864896e-210,2.592707208828656e-227,1.8170589561400693e-224,2.095920287305234e-213,2.574867056158644e-224
279,1.5449920560977325e-45,2.632352190600557e-45,1.987293193682001e-52,7.913799016509753e-49,3.0110310399948584e-46,2.3302666624459955e-51,7.597021140881977e-50,3.4988442560075164e-47,2.3651348631908597e-49,3.8014811302051165e-50,2.3362115640712025e-47,6.0823698083281864e-49
280,1.7909467678823516e-62,2.1594994531554544e-62,2.2825465818491797e-72,1.994611255101546e-65,8.59113315082124e-62,4.372360298245923e-70,3.2403928166716445e-68,1.2542934692650425e-64,1.7670161566468678e-68,1.0845703247132923e-68,5.058464417642192e-65,1.3016115871138916e-67
281,5.677373908010947e-221,1.2168444591885907e-219,4.8011488627530176e-288,1.508278103447093e-247,5.36775655675506e-233,1.4101411164749364e-281,1.8072365420149495e-266,5.646610055086032e-253,7.86931943145952e-273,5.654213539071218e-269,8.455377598947824e-256,5.225909162753535e-269
282,4.501697263292864e-103,1.6248621413239761e-102,3.0662644755220515e-132,3.9512824478295377e-113,5.18000034821034e-106,2.718069163281151e-127,3.989137671977863e-121,1.610865711627843e-114,4.016929835765565e-124,2.5088588511423195e-123,6.62358397988216e-117,4.145204887966286e-123
283,9.89545229631425e-56,1.5318139751339015e-55,2.1607495637295265e-64,1.0998952353521506e-55,3.471987493112755e-52,1.5559092479915788e-60,1.400518974394668e-59,3.448018688783481e-56,3.778628093476443e-60,1.4172693190694388e-60,3.7165700202122803e-57,1.2765240890376092e-59
284,2.525736747100461e-113,1.8306679273347902e-112,2.658180049704018e-148,2.461981405989995e-127,2.3614735647380853e-119,4.812756230009028e-144,1.994162617679752e-137,2.8733224350485976e-130,8.454947486636745e-141,5.5133324592598636e-139,6.318379521918311e-132,2.7582828582908614e-138
285,7.503055630868065e-260,9.469885770109607e-260,5e-324,2.7289062167052543e-282,2.6796201579098064e-266,2.2023741535e-314,7.366322229852127e-298,1.1912264697987057e-282,1.0817060742982599e-304,2.3447105051637675e-301,1.7431254925646938e-286,1.1254773920315116e-301
286,2.8614131612985393e-54,4.528606615703704e-54,2.1852549827827613e-64,2.6987179377162254e-60,2.7740596837093515e-57,7.931909388836685e-63,5.6751719203967735e-61,8.821327357635404e-58,2.1290215051234858e-60,2.8389728003679666e-61,5.886633682866363e-58,4.5423564805887465e-60
287,1.84707093360431e-179,1.2269566626494806e-178,3.744046378291681e-228,1.4701719029037873e-195,9.530685782625395e-184,3.5349101025630695e-221,3.950835901923568e-210,3.34484446825823e-199,7.167657963495021e-216,2.4342920558566345e-213,8.326138953064255e-203,3.428077070226012e-213
288,9.467391541637025e-69,1.2596003503266503e-68,2.9757204299633185e-80,4.720217289379998e-75,2.1241652078039512e-71,3.5947276898573098e-78,8.283510520425614e-76,6.515116040099725e-72,1.8647007925098982e-75,4.1441845608578e-76,4.348506599068121e-72,6.63069529737248e-75
289,1.2599857009927168e-44,4.613813497464139e-44,2.5188125880241905e-60,3.6332869021062015e-49,8.376085400656542e-46,4.001443324634271e-59,8.246342083390797e-55,1.573625428210319e-51,3.0334943818383845e-57,7.585850887912362e-57,1.4352648897739573e-53,1.1893331273402403e-56
290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,2.600523828971263e-177,1.3896462073691871e-176,1.9820752864217791e-224,2.068677364642874e-202,1.654152185103403e-191,5.4288966801064335e-219,8.335266512812055e-209,1.9390943201028117e-198,6.774273998129666e-211,1.2468450096819507e-209,2.846712551349856e-199,8.418671669061047e-209
292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,3.6654997905241305e-157,6.36657297513268e-157,4.627438499152386e-192,4.076030462894892e-175,3.2003233360395366e-166,1.976394952278851e-188,1.7463445746047775e-179,1.2907575031055331e-170,5.425897546025835e-181,5.852502975746472e-180,5.218757502792255e-171,7.023689947319819e-179
294,8.798923517283449e-189,2.5548189190550674e-188,3.786477333376242e-236,3.641357375372307e-206,2.4733765294863223e-194,1.2591521911847755e-228,1.8129870215078596e-218,2.2263348897373292e-207,4.109641303513012e-223,9.29426046258882e-221,7.146401525252753e-210,1.9246295248988395e-220
295,4.77845556999976e-40,7.825411295820486e-40,2.035408445058954e-44,3.0284407450259227e-41,5.4067204795637337e-39,1.1096194981819745e-42,1.987820445682249e-42,4.068494465717928e-40,5.895595550075428e-42,9.949789909625391e-43,2.7181636987254877e-40,1.5919663855400626e-41
296,2.542706994359345e-91,9.076376811044864e-91,2.965706553985921e-116,2.4782577219281368e-99,4.43835069652428e-93,3.503595174296032e-112,7.473784599925783e-106,6.314441500943312e-100,6.705517184598085e-109,1.2012134453274254e-108,6.95230577665462e-103,2.6465991571470326e-108
297,3.6685800465827326e-152,1.8302200589254302e-151,3.6635136052065164e-192,4.3600155406616195e-166,5.708552640934113e-156,3.0030703966030945e-186,6.540036046571962e-178,9.883389721789006e-169,6.978797295937868e-183,5.849072434805456e-180,5.212642369069291e-171,1.8519494978284683e-179
298,6.378574849092885e-144,1.5530876023858325e-143,3.9633492017477025e-184,4.631059665215933e-163,4.5452935314583953e-154,4.493669634536373e-179,2.3701189106941064e-171,1.0581326602959132e-162,4.338280559057643e-173,2.29635675366749e-172,1.0108116394668054e-163,1.654314138470564e-171
299,5.9218986265981105e-248,1.371723002911342e-247,6.0780472957e-312,7.793347317417426e-280,3.557210860725018e-265,1.8912742010561615e-305,6.115850889581742e-290,1.1194442495937035e-275,1.991992045099245e-293,3.1553221438726952e-291,5.374674400442729e-277,1.8950206920804653e-290
300,3.249770634827899e-34,6.276737646842143e-34,2.3767210339546755e-40,2.75669827537999e-37,3.1728458356329434e-35,3.100743523485892e-39,1.0177640584698734e-38,1.3899332728978689e-36,4.580833525441983e-38,5.0903125177643506e-39,9.271656376352638e-37,8.144500028422961e-38
301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,1.9110352527984517e-59,4.5085216304499095e-59,2.759258318628944e-72,3.389763694556572e-65,1.2789990711191609e-61,1.2440000405761479e-70,2.1421088644259527e-68,7.400757268116121e-65,1.3157454237265087e-68,1.0846763225949095e-68,5.059453074813626e-65,1.7354821161518552e-67
303,3.069690060952378e-156,2.624126038781247e-155,4.4771253886593893e-212,2.1739219377640765e-174,5.775500367115297e-163,1.2125786843965137e-204,2.3996130481456053e-192,1.0690527737242571e-181,1.329724824698211e-199,1.5572895636281808e-197,1.6775318838783557e-187,1.9058982606895637e-198
304,1.934380721699198e-31,5.022618380861991e-31,1.89481512727131e-36,6.722773025740404e-34,5.176244178348794e-32,7.442188726979286e-36,5.201290373471312e-35,4.7308955628359716e-33,2.256719360157597e-34,2.604203884088242e-35,3.162561989973885e-33,4.166726214541187e-34
305,6.649573865523579e-171,1.281217215426286e-170,6.296468364473458e-216,3.0834809625727015e-187,2.0775670435888664e-176,1.8400939781191278e-209,4.3945633505151745e-198,1.0241739586037822e-187,1.109508129889803e-203,9.731275303429796e-202,1.2726119516967038e-191,1.050911511225794e-201
306,3.509053617267347e-25,1.0466346930361138e-24,2.1652485948307796e-32,8.179502411254066e-29,6.881904195188523e-27,1.7285063385462643e-31,3.98718145592402e-31,2.683738087996416e-29,3.6257294500438132e-31,1.3321805096298778e-31,1.0785390985134034e-29,1.5987728485194534e-30
307,5.815395450175074e-195,2.968757596491668e-194,3.154839651599242e-240,1.419836260428002e-214,6.432441626853713e-203,6.512590176022045e-235,2.4199809238771914e-223,3.305417851160803e-212,1.8267752397146557e-226,1.8197236819005113e-224,2.102069202548137e-213,8.192758815050231e-224
308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,9.11931265354476e-253,6.927473020307636e-252,2.608176e-316,5.101626353293735e-273,1.5428008546517685e-256,5.082962815033752e-307,2.5600389746049056e-290,3.151899522949158e-275,2.2016206909946095e-298,2.3051657677693378e-294,7.826324679536004e-280,6.606533033739686e-295
311,4.392617743738147e-135,1.5067637984791383e-134,1.8737182719345052e-168,4.196098822692311e-146,1.9611952942678992e-137,1.1451220740775636e-163,2.0571724893203494e-155,2.3215460360304735e-147,5.13305406699502e-159,1.047722145663235e-157,8.194092435462262e-150,5.4248777586276403e-157
312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,1.2316922000788158e-36,3.356936416158073e-36,2.0017466535733266e-44,5.203031859141157e-41,1.2220601930160364e-38,1.58685834709779e-43,2.9823128099007745e-42,6.78346846990035e-40,5.595662959838248e-42,9.948817585780028e-43,2.7176325480271535e-40,1.1939747891550472e-41
314,7.923804950960351e-154,7.045256860202214e-153,2.299966894524119e-196,1.8496995120266622e-172,4.4299006765416757e-162,4.020070462731074e-192,2.405880088719765e-181,6.812378752087783e-172,5.020629547404269e-185,1.713762603222936e-183,2.5434956487752895e-174,2.3164751521445246e-183
315,3.353253769711945e-290,1.8179130425199205e-288,0.0,0.0,6.642424358796e-311,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,1.8299601538383746e-40,3.77486003948852e-40,1.7422467098868577e-44,3.978723810458522e-39,1.317012783949863e-36,7.171740276478265e-42,7.422375892043447e-41,2.6966262240082926e-38,4.729934152819907e-41,7.449958972933953e-42,2.859662584222706e-39,3.728210692629719e-41
